        Tracepoints 
                      Tracepoint Locations 
Spike tip         x =     18.000   y =      2.000 

                        Joint a               Joint b             Spike tip       
Input (deg)          ax        ay          bx         by        X          Y     
107.816,             2.858,      6.239,      0.247,      8.143,      9.569,     11.075
108.170,             2.827,      6.229,      0.219,      8.136,      9.545,     11.055
108.524,             2.795,      6.218,      0.191,      8.130,      9.521,     11.035
108.877,             2.764,      6.208,      0.163,      8.123,      9.497,     11.014
109.231,             2.734,      6.197,      0.135,      8.116,      9.474,     10.993
109.585,             2.703,      6.186,      0.107,      8.110,      9.450,     10.971
109.938,             2.672,      6.175,      0.079,      8.103,      9.428,     10.949
110.292,             2.641,      6.164,      0.052,      8.096,      9.405,     10.926
110.646,             2.611,      6.152,      0.025,      8.089,      9.383,     10.903
110.999,             2.580,      6.141,     -0.002,      8.082,      9.361,     10.879
111.353,             2.549,      6.129,     -0.029,      8.076,      9.339,     10.854
111.707,             2.519,      6.117,     -0.056,      8.069,      9.318,     10.829
112.060,             2.489,      6.105,     -0.082,      8.062,      9.297,     10.803
112.414,             2.458,      6.092,     -0.109,      8.054,      9.276,     10.777
112.768,             2.428,      6.080,     -0.135,      8.047,      9.256,     10.750
113.121,             2.398,      6.067,     -0.160,      8.040,      9.236,     10.722
113.475,             2.368,      6.054,     -0.186,      8.033,      9.217,     10.693
113.829,             2.338,      6.041,     -0.211,      8.026,      9.198,     10.664
114.182,             2.308,      6.028,     -0.237,      8.019,      9.179,     10.635
114.536,             2.278,      6.014,     -0.261,      8.011,      9.160,     10.604
114.890,             2.249,      6.000,     -0.286,      8.004,      9.142,     10.573
115.243,             2.219,      5.987,     -0.310,      7.997,      9.124,     10.541
115.597,             2.189,      5.973,     -0.335,      7.990,      9.107,     10.508
115.951,             2.160,      5.958,     -0.358,      7.982,      9.090,     10.475
116.304,             2.130,      5.944,     -0.382,      7.975,      9.074,     10.441
116.658,             2.101,      5.929,     -0.405,      7.968,      9.057,     10.406
117.012,             2.072,      5.915,     -0.428,      7.961,      9.042,     10.370
117.365,             2.043,      5.900,     -0.451,      7.953,      9.026,     10.334
117.719,             2.014,      5.884,     -0.474,      7.946,      9.012,     10.296
118.073,             1.985,      5.869,     -0.496,      7.939,      8.997,     10.258
118.426,             1.956,      5.854,     -0.518,      7.932,      8.983,     10.219
118.780,             1.927,      5.838,     -0.539,      7.925,      8.969,     10.179
119.134,             1.899,      5.822,     -0.560,      7.918,      8.956,     10.137
119.487,             1.870,      5.806,     -0.581,      7.911,      8.944,     10.095
119.841,             1.842,      5.790,     -0.601,      7.904,      8.931,     10.052
120.195,             1.813,      5.774,     -0.621,      7.897,      8.920,     10.008
120.548,             1.785,      5.757,     -0.641,      7.890,      8.908,      9.963
120.902,             1.757,      5.740,     -0.660,      7.884,      8.898,      9.917
121.256,             1.729,      5.723,     -0.679,      7.877,      8.887,      9.869
121.609,             1.701,      5.706,     -0.698,      7.871,      8.878,      9.821
121.963,             1.673,      5.689,     -0.716,      7.864,      8.868,      9.771
122.317,             1.646,      5.672,     -0.733,      7.858,      8.860,      9.720
122.670,             1.618,      5.654,     -0.750,      7.852,      8.852,      9.667
123.024,             1.591,      5.636,     -0.767,      7.846,      8.844,      9.613
123.378,             1.563,      5.618,     -0.783,      7.840,      8.837,      9.558
123.731,             1.536,      5.600,     -0.798,      7.834,      8.831,      9.501
124.085,             1.509,      5.582,     -0.813,      7.829,      8.825,      9.443
124.439,             1.482,      5.564,     -0.827,      7.824,      8.819,      9.383
124.792,             1.455,      5.545,     -0.841,      7.819,      8.815,      9.321
125.146,             1.428,      5.526,     -0.854,      7.814,      8.811,      9.258
125.500,             1.401,      5.507,     -0.866,      7.809,      8.807,      9.193
125.853,             1.375,      5.488,     -0.878,      7.805,      8.805,      9.125
126.207,             1.348,      5.469,     -0.888,      7.801,      8.802,      9.056
126.561,             1.322,      5.450,     -0.898,      7.797,      8.801,      8.984
126.914,             1.296,      5.430,     -0.908,      7.793,      8.800,      8.910
127.268,             1.270,      5.410,     -0.916,      7.790,      8.800,      8.833
127.622,             1.244,      5.391,     -0.923,      7.787,      8.801,      8.754
127.976,             1.218,      5.370,     -0.929,      7.785,      8.803,      8.672
128.329,             1.192,      5.350,     -0.934,      7.783,      8.805,      8.587
128.683,             1.166,      5.330,     -0.938,      7.782,      8.808,      8.498
129.037,             1.141,      5.309,     -0.940,      7.781,      8.812,      8.406
129.390,             1.116,      5.289,     -0.941,      7.780,      8.816,      8.310
129.744,             1.090,      5.268,     -0.941,      7.781,      8.822,      8.210
130.098,             1.065,      5.247,     -0.938,      7.781,      8.828,      8.105
130.451,             1.040,      5.226,     -0.934,      7.783,      8.835,      7.994
130.805,             1.015,      5.204,     -0.928,      7.785,      8.844,      7.878
131.159,             0.991,      5.183,     -0.919,      7.789,      8.853,      7.756
131.512,             0.966,      5.161,     -0.908,      7.793,      8.863,      7.626
131.866,             0.942,      5.140,     -0.893,      7.799,      8.874,      7.487
132.220,             0.917,      5.118,     -0.875,      7.806,      8.886,      7.339
132.573,             0.893,      5.096,     -0.852,      7.814,      8.899,      7.179
132.927,             0.869,      5.073,     -0.824,      7.825,      8.913,      7.004
133.281,             0.845,      5.051,     -0.790,      7.837,      8.928,      6.812
133.634,             0.822,      5.028,     -0.747,      7.853,      8.944,      6.596
133.988,             0.798,      5.006,     -0.692,      7.873,      8.961,      6.348
134.342,             0.775,      4.983,     -0.618,      7.898,      8.977,      6.052
134.695,             0.751,      4.960,     -0.512,      7.934,      8.993,      5.666
135.049,             0.728,      4.937,     -0.300,      8.000,      9.000,      5.000
